COD_MUNICIPIO,TRAZADO_PLANTA,ZONA,id
03065,Recta,Carretera,6957
03065,No aplica,Calle,6958
03065,No aplica,Calle,6959
03065,No aplica,Calle,6960
03065,No aplica,Calle,6961
03065,No aplica,Calle,6962
03065,No aplica,Calle,6963
03065,No aplica,Calle,6964
03065,No aplica,Calle,6965
03065,Recta,Carretera,6966
03065,Recta,Carretera,6967
03065,No aplica,Calle,6968
03065,Recta,Carretera,6969
03065,No aplica,Calle,6970
03065,No aplica,Calle,6971
03065,No aplica,Calle,6972
03065,No aplica,Calle,6973
03065,No aplica,Calle,6974
03065,No aplica,Calle,6975
03065,Recta,Carretera,6976
03065,No aplica,Calle,6977
03065,No aplica,Calle,6978
03065,No aplica,Calle,6979
03065,No aplica,Calle,6980
03065,No aplica,Calle,6981
03065,No aplica,Calle,6982
03065,No aplica,Calle,6983
03065,No aplica,Calle,6984
03065,No aplica,Calle,6985
03065,Recta,Carretera,6986
03065,No aplica,Calle,6987
03065,No aplica,Calle,6988
03065,No aplica,Calle,6989
03065,No aplica,Calle,6990
03065,No aplica,Calle,6991
03065,Recta,Carretera,6992
03065,No aplica,Calle,6993
03065,No aplica,Calle,6994
03065,No aplica,Calle,6995
03065,No aplica,Calle,6996
03065,No aplica,Calle,6997
03065,No aplica,Calle,6998
03065,No aplica,Calle,6999
03065,No aplica,Calle,7000
03065,No aplica,Calle,7001
03065,No aplica,Calle,7002
03065,No aplica,Calle,7003
03065,No aplica,Calle,7004
03065,No aplica,Calle,7005
03065,No aplica,Calle,7006
03065,No aplica,Calle,7007
03065,No aplica,Calle,7008
03065,No aplica,Calle,7009
03065,No aplica,Calle,7010
03065,No aplica,Calle,7011
03065,Recta,Carretera,7012
03065,No aplica,Calle,7013
03065,Curva señalizada,Carretera,7014
03065,No aplica,Calle,7015
03065,No aplica,Calle,7016
03065,No aplica,Calle,7017
03065,No aplica,Calle,7018
03065,No aplica,Calle,7019
03065,Recta,Carretera,7020
03065,No aplica,Calle,7021
03065,No aplica,Calle,7022
03065,Recta,Carretera,7023
03065,No aplica,Calle,7024
03065,No aplica,Calle,7025
03065,No aplica,Calle,7026
03065,No aplica,Calle,7027
03065,Recta,Carretera,7028
03065,Curva sin señalizar,Carretera,7029
03065,No aplica,Calle,7030
03065,No aplica,Calle,7031
03065,No aplica,Calle,7032
03065,No aplica,Calle,7033
03065,Recta,Carretera,7034
03065,No aplica,Calle,7035
03065,No aplica,Calle,7036
03065,No aplica,Calle,7037
03065,No aplica,Calle,7038
03065,No aplica,Calle,7039
03065,No aplica,Calle,7040
03065,No aplica,Calle,7041
03065,Curva señalizada,Carretera,7042
03065,No aplica,Calle,7043
03065,Recta,Carretera,7044
03065,No aplica,Calle,7045
03065,Curva señalizada,Carretera,7046
03065,No aplica,Calle,7047
03065,Recta,Carretera,7048
03065,No aplica,Calle,7049
03065,Curva sin señalizar,Carretera,7050
03065,No aplica,Calle,7051
03065,No aplica,Calle,7052
03065,No aplica,Calle,7053
03065,No aplica,Calle,7054
03065,No aplica,Calle,7055
03065,No aplica,Calle,7056
03065,No aplica,Calle,7057
03065,No aplica,Calle,7058
03065,No aplica,Calle,7059
03065,Recta,Carretera,7060
03065,Recta,Carretera,7061
03065,No aplica,Calle,7062
03065,No aplica,Calle,7063
03065,No aplica,Calle,7064
03065,No aplica,Calle,7065
03065,Curva señalizada,Carretera,7066
03065,No aplica,Calle,7067
03065,No aplica,Calle,7068
03065,No aplica,Calle,7069
03065,No aplica,Calle,7070
03065,No aplica,Calle,7071
03065,No aplica,Calle,7072
03065,No aplica,Calle,7073
03065,No aplica,Calle,7074
03065,No aplica,Calle,7075
03065,No aplica,Calle,7076
03065,No aplica,Calle,7077
03065,Recta,Carretera,7078
03065,Recta,Carretera,7079
03065,No aplica,Calle,7080
03065,No aplica,Calle,7081
03065,No aplica,Calle,7082
03065,No aplica,Calle,7083
03065,Recta,Carretera,7084
03065,No aplica,Calle,7085
03065,No aplica,Calle,7086
03065,Recta,Carretera,7087
03065,No aplica,Calle,7088
03065,No aplica,Calle,7089
03065,No aplica,Calle,7090
03065,Recta,Carretera,7091
03065,Curva señalizada,Carretera,7092
03065,No aplica,Calle,7093
03065,No aplica,Calle,7094
03065,Recta,Carretera,7095
03065,No aplica,Calle,7096
03065,No aplica,Calle,7097
03065,No aplica,Calle,7098
03065,No aplica,Calle,7099
03065,No aplica,Calle,7100
03065,No aplica,Calle,7101
03065,No aplica,Calle,7102
03065,No aplica,Calle,7103
03065,No aplica,Calle,7104
03065,No aplica,Calle,7105
03065,Recta,Carretera,7106
03065,No aplica,Calle,7107
03065,No aplica,Calle,7108
03065,No aplica,Calle,7109
03065,Recta,Carretera,7110
03065,Recta,Carretera,7111
03065,No aplica,Calle,7112
03065,No aplica,Calle,7113
03065,Curva señalizada,Carretera,7114
03065,No aplica,Calle,7115
03065,No aplica,Calle,7116
03065,No aplica,Calle,7117
03065,No aplica,Calle,7118
03065,No aplica,Calle,7119
03065,No aplica,Calle,7120
03065,Recta,Carretera,7121
03065,Curva sin señalizar,Carretera,7122
03065,No aplica,Calle,7123
03065,Recta,Carretera,7124
03065,No aplica,Calle,7125
03065,No aplica,Calle,7126
03065,Recta,Carretera,7127
03065,Recta,Carretera,7128
03065,No aplica,Calle,7129
03065,Recta,Carretera,7130
03065,Recta,Carretera,7131
03065,No aplica,Calle,7132
03065,Recta,Carretera,7133
03065,No aplica,Calle,7134
03065,Recta,Carretera,7135
03065,No aplica,Calle,7136
03065,No aplica,Calle,7137
03065,No aplica,Calle,7138
03065,No aplica,Calle,7139
03065,No aplica,Calle,7140
03065,No aplica,Calle,7141
03065,No aplica,Calle,7142
03065,No aplica,Calle,7143
03065,No aplica,Calle,7144
03065,No aplica,Calle,7145
03065,No aplica,Calle,7146
03065,No aplica,Calle,7147
03065,No aplica,Calle,7148
03065,No aplica,Calle,7149
03065,No aplica,Calle,7150
03065,No aplica,Calle,7151
03065,No aplica,Calle,7152
03065,Recta,Carretera,7153
03065,No aplica,Calle,7154
03065,No aplica,Calle,7155
03065,Recta,Carretera,7156
03065,No aplica,Calle,7157
03065,No aplica,Calle,7158
03065,No aplica,Calle,7159
03065,Recta,Carretera,7160
03065,No aplica,Calle,7161
03065,Recta,Carretera,7162
03065,No aplica,Calle,7163
03065,No aplica,Calle,7164
03065,No aplica,Calle,7165
03065,No aplica,Calle,7166
03065,No aplica,Calle,7167
03065,Recta,Carretera,7168
03065,No aplica,Calle,7169
03065,No aplica,Calle,7170
03065,No aplica,Calle,7171
03065,No aplica,Calle,7172
03065,No aplica,Calle,7173
03065,No aplica,Calle,7174
03065,No aplica,Calle,7175
03065,No aplica,Calle,7176
03065,Recta,Carretera,7177
03065,No aplica,Calle,7178
03065,Recta,Carretera,7179
03065,Curva señalizada,Carretera,7180
03065,No aplica,Calle,7181
03065,No aplica,Calle,7182
03065,No aplica,Calle,7183
03065,No aplica,Calle,7184
03065,No aplica,Calle,7185
03065,No aplica,Calle,7186
03065,Recta,Carretera,7187
03065,Recta,Carretera,7188
03065,Recta,Carretera,7189
03065,Curva señalizada,Carretera,7190
03065,No aplica,Calle,7191
03065,No aplica,Calle,7192
03065,No aplica,Calle,7193
03065,Recta,Carretera,7194
03065,No aplica,Calle,7195
03065,No aplica,Calle,7196
03065,No aplica,Calle,7197
03065,No aplica,Calle,7198
03065,No aplica,Calle,7199
03065,No aplica,Calle,7200
03065,No aplica,Calle,7201
03065,No aplica,Calle,7202
03065,No aplica,Calle,7203
03065,No aplica,Calle,7204
03065,No aplica,Calle,7205
03065,No aplica,Calle,7206
03065,No aplica,Calle,7207
03065,No aplica,Calle,7208
03065,Recta,Carretera,7209
03065,No aplica,Calle,7210
03065,No aplica,Calle,7211
03065,Recta,Carretera,7212
03065,No aplica,Calle,7213
03065,No aplica,Calle,7214
03065,No aplica,Calle,7215
03065,No aplica,Calle,7216
03065,No aplica,Calle,7217
03065,No aplica,Calle,7218
03065,No aplica,Calle,7219
03065,No aplica,Calle,7220
03065,No aplica,Calle,7221
03065,No aplica,Calle,7222
03065,No aplica,Calle,7223
03065,No aplica,Calle,7224
03065,No aplica,Calle,7225
03065,Recta,Carretera,7226
03065,No aplica,Calle,7227
03065,No aplica,Calle,7228
03065,No aplica,Calle,7229
03065,No aplica,Calle,7230
03065,No aplica,Calle,7231
03065,No aplica,Calle,7232
03065,Recta,Carretera,7233
03065,Recta,Carretera,7234
03065,Curva señalizada,Carretera,7235
03065,No aplica,Calle,7236
03065,No aplica,Calle,7237
03065,No aplica,Calle,7238
03065,No aplica,Calle,7239
03065,No aplica,Calle,7240
03065,No aplica,Calle,7241
03065,No aplica,Calle,7242
03065,No aplica,Calle,7243
03065,No aplica,Calle,7244
03065,No aplica,Calle,7245
03065,No aplica,Calle,7246
03065,No aplica,Calle,7247
03065,No aplica,Calle,7248
03065,No aplica,Calle,7249
03065,No aplica,Calle,7250
03065,No aplica,Calle,7251
03065,No aplica,Calle,7252
03065,Curva sin señalizar,Carretera,7253
03065,No aplica,Calle,7254
03065,No aplica,Calle,7255
03065,No aplica,Calle,7256
03065,No aplica,Calle,7257
03065,No aplica,Calle,7258
03065,No aplica,Calle,7259
03065,No aplica,Calle,7260
03065,No aplica,Calle,7261
03065,No aplica,Calle,7262
03065,No aplica,Calle,7263
03065,No aplica,Calle,7264
03065,Curva señalizada,Carretera,7265
03065,Curva señalizada,Carretera,7266
03065,Recta,Carretera,7267
03065,No aplica,Calle,7268
03065,No aplica,Calle,7269
03065,No aplica,Calle,7270
03065,No aplica,Calle,7271
03065,No aplica,Calle,7272
03065,No aplica,Calle,7273
03065,No aplica,Calle,7274
03065,No aplica,Calle,7275
03065,Recta,Carretera,7276
03065,No aplica,Calle,7277
03065,No aplica,Calle,7278
03065,No aplica,Calle,7279
03065,No aplica,Calle,7280
03065,No aplica,Calle,7281
03065,No aplica,Calle,7282
03065,Recta,Carretera,7283
03065,No aplica,Calle,7284
03065,No aplica,Calle,7285
03065,Recta,Carretera,7286
03065,Curva señalizada,Carretera,7287
03065,No aplica,Calle,7288
03065,No aplica,Calle,7289
03065,No aplica,Calle,7290
03065,No aplica,Calle,7291
03065,Recta,Travesía,7292
03065,No aplica,Calle,7293
03065,No aplica,Calle,7294
03065,No aplica,Calle,7295
03065,No aplica,Calle,7296
03065,Curva sin señalizar,Carretera,7297
03065,Recta,Carretera,7298
03065,No aplica,Calle,7299
03065,Recta,Carretera,7300
03065,Recta,Carretera,7301
03065,Recta,Carretera,7302
03065,No aplica,Calle,7303
03065,Recta,Carretera,7304
03065,No aplica,Calle,7305
03065,No aplica,Calle,7306
03065,Curva señalizada,Carretera,7307
03065,No aplica,Calle,7308
03065,No aplica,Calle,7309
03065,No aplica,Calle,7310
03065,No aplica,Calle,7311
03065,No aplica,Calle,7312
03065,Recta,Carretera,7313
03065,Recta,Carretera,7314
03065,No aplica,Calle,7315
03065,No aplica,Calle,7316
03065,Recta,Carretera,7317
03065,No aplica,Calle,7318
03065,No aplica,Calle,7319
03065,No aplica,Calle,7320
03065,Recta,Carretera,7321
03065,No aplica,Calle,7322
03065,No aplica,Calle,7323
03065,No aplica,Calle,7324
03065,No aplica,Calle,7325
03065,No aplica,Calle,7326
03065,No aplica,Calle,7327
03065,Recta,Carretera,7328
03065,Curva señalizada,Carretera,7329
03065,No aplica,Calle,7330
03065,Curva señalizada,Carretera,7331
03065,No aplica,Calle,7332
03065,Recta,Carretera,7333
03065,No aplica,Calle,7334
03065,No aplica,Calle,7335
03065,No aplica,Calle,7336
03065,Recta,Carretera,7337
03065,Recta,Carretera,7338
03065,No aplica,Calle,7339
03065,No aplica,Calle,7340
03065,No aplica,Calle,7341
03065,Curva sin señalizar,Carretera,7342
03065,Recta,Carretera,7343
03065,No aplica,Calle,7344
03065,Curva señalizada,Carretera,7345
03065,No aplica,Calle,7346
03065,No aplica,Calle,7347
03065,No aplica,Calle,7348
03065,No aplica,Calle,7349
03065,Recta,Carretera,7350
03065,Recta,Carretera,7351
03065,No aplica,Calle,7352
03065,No aplica,Calle,7353
03065,No aplica,Calle,7354
03065,Se desconoce,Travesía,7355
03065,No aplica,Calle,7356
03065,No aplica,Calle,7357
03065,No aplica,Calle,7358
03065,No aplica,Calle,7359
03065,No aplica,Calle,7360
03065,No aplica,Calle,7361
03065,Curva señalizada,Carretera,7362
03065,No aplica,Calle,7363
03065,No aplica,Calle,7364
03065,Curva señalizada,Carretera,7365
03065,Recta,Carretera,7366
03065,No aplica,Calle,7367
03065,No aplica,Calle,7368
03065,Recta,Carretera,7369
03065,No aplica,Calle,7370
03065,No aplica,Calle,7371
03065,Curva señalizada,Carretera,7372
03065,Recta,Carretera,7373
03065,Recta,Carretera,7374
03065,No aplica,Calle,7375
03065,No aplica,Calle,7376
03065,No aplica,Calle,7377
03065,No aplica,Calle,7378
03065,No aplica,Calle,7379
03065,No aplica,Calle,7380
03065,Curva señalizada,Carretera,7381
03065,No aplica,Calle,7382
03065,No aplica,Calle,7383
03065,No aplica,Calle,7384
03065,No aplica,Calle,7385
03065,No aplica,Calle,7386
03065,No aplica,Calle,7387
03065,No aplica,Calle,7388
03065,No aplica,Calle,7389
03065,No aplica,Calle,7390
03065,No aplica,Calle,7391
03065,No aplica,Calle,7392
03065,No aplica,Calle,7393
03065,No aplica,Calle,7394
03065,No aplica,Calle,7395
03065,No aplica,Calle,7396
03065,No aplica,Calle,7397
03065,No aplica,Calle,7398
03065,Recta,Carretera,7399
03065,No aplica,Calle,7400
03065,No aplica,Calle,7401
03065,No aplica,Calle,7402
03065,No aplica,Calle,7403
03065,No aplica,Calle,7404
03065,Curva señalizada,Carretera,7405
03065,No aplica,Calle,7406
03065,No aplica,Calle,7407
03065,Curva señalizada,Carretera,7408
03065,Curva señalizada,Carretera,7409
03065,No aplica,Calle,7410
03065,No aplica,Calle,7411
03065,Recta,Carretera,7412
03065,No aplica,Calle,7413
03065,No aplica,Calle,7414
03065,No aplica,Calle,7415
03065,No aplica,Calle,7416
03065,No aplica,Calle,7417
03065,Recta,Carretera,7418
03065,No aplica,Calle,7419
03065,No aplica,Calle,7420
03065,No aplica,Calle,7421
03065,Recta,Carretera,7422
03065,No aplica,Calle,7423
03065,No aplica,Calle,7424
03065,No aplica,Calle,7425
03065,No aplica,Calle,7426
03065,No aplica,Calle,7427
03065,No aplica,Calle,7428
03065,No aplica,Calle,7429
03065,No aplica,Calle,7430
03065,No aplica,Calle,7431
03065,No aplica,Calle,7432
03065,Recta,Carretera,7433
03065,No aplica,Calle,7434
03065,No aplica,Calle,7435
03065,No aplica,Calle,7436
03065,Curva señalizada,Carretera,7437
03065,No aplica,Calle,7438
03065,No aplica,Calle,7439
03065,Curva señalizada,Carretera,7440
03065,No aplica,Calle,7441
03065,Curva señalizada,Carretera,7442
03065,Recta,Carretera,7443
03065,No aplica,Calle,7444
03065,No aplica,Calle,7445
03065,No aplica,Calle,7446
03065,No aplica,Calle,7447
03065,No aplica,Calle,7448
03065,No aplica,Calle,7449
03065,No aplica,Calle,7450
03065,Recta,Carretera,7451
03065,Recta,Carretera,7452
03065,No aplica,Calle,7453
03065,No aplica,Calle,7454
03065,No aplica,Calle,7455
03065,No aplica,Calle,7456
03065,Recta,Carretera,7457
03065,No aplica,Calle,7458
03065,No aplica,Calle,7459
03065,No aplica,Calle,7460
03065,No aplica,Calle,7461
03065,No aplica,Calle,7462
03065,No aplica,Calle,7463
03065,No aplica,Calle,7464
03065,No aplica,Calle,7465
03065,No aplica,Calle,7466
03065,No aplica,Calle,7467
03065,No aplica,Calle,7468
03065,No aplica,Calle,7469
03065,No aplica,Calle,7470
03065,No aplica,Calle,7471
03065,Recta,Carretera,7472
03065,No aplica,Calle,7473
03065,No aplica,Calle,7474
03065,No aplica,Calle,7475
03065,No aplica,Calle,7476
03065,No aplica,Calle,7477
03065,Recta,Carretera,7478
03065,Curva sin señalizar,Carretera,7479
03065,No aplica,Calle,7480
03065,No aplica,Calle,7481
03065,Curva señalizada,Carretera,7482
03065,No aplica,Calle,7483
03065,No aplica,Calle,7484
03065,Curva señalizada,Carretera,7485
03065,No aplica,Calle,7486
03065,No aplica,Calle,7487
03065,No aplica,Calle,7488
03065,Curva señalizada,Carretera,7489
03065,No aplica,Calle,7490
03065,No aplica,Calle,7491
03065,No aplica,Calle,7492
03065,No aplica,Calle,7493
03065,Recta,Carretera,7494
03065,No aplica,Calle,7495
03065,No aplica,Calle,7496
03065,Curva señalizada,Carretera,7497
03065,Curva señalizada,Carretera,7498
03065,No aplica,Calle,7499
03065,No aplica,Calle,7500
03065,No aplica,Calle,7501
03065,No aplica,Calle,7502
03065,No aplica,Calle,7503
03065,Recta,Carretera,7504
03065,No aplica,Calle,7505
03065,No aplica,Calle,7506
03065,No aplica,Calle,7507
03065,No aplica,Calle,7508
03065,Recta,Carretera,7509
03065,No aplica,Calle,7510
03065,No aplica,Calle,7511
03065,Recta,Carretera,7512
03065,Recta,Carretera,7513
03065,No aplica,Calle,7514
03065,No aplica,Calle,7515
03065,No aplica,Calle,7516
03065,No aplica,Calle,7517
03065,No aplica,Calle,7518
03065,No aplica,Calle,7519
03065,No aplica,Calle,7520
03065,No aplica,Calle,7521
03065,No aplica,Calle,7522
03065,No aplica,Calle,7523
03065,No aplica,Calle,7524
03065,No aplica,Calle,7525
03065,No aplica,Calle,7526
03065,No aplica,Calle,7527
03065,No aplica,Calle,7528
03065,No aplica,Calle,7529
03065,No aplica,Calle,7530
03065,Recta,Carretera,7531
03065,Recta,Carretera,7532
03065,No aplica,Calle,7533
03065,No aplica,Calle,7534
03065,No aplica,Calle,7535
03065,No aplica,Calle,7536
03065,Curva señalizada,Carretera,7537
03065,No aplica,Calle,7538
03065,Curva señalizada,Carretera,7539
03065,No aplica,Calle,7540
03065,No aplica,Calle,7541
03065,No aplica,Calle,7542
03065,No aplica,Calle,7543
03065,No aplica,Calle,7544
03065,No aplica,Calle,7545
03065,No aplica,Calle,7546
03065,Recta,Carretera,7547
03065,No aplica,Calle,7548
03065,No aplica,Calle,7549
03065,No aplica,Calle,7550
03065,Curva señalizada,Carretera,7551
03065,No aplica,Calle,7552
03065,No aplica,Calle,7553
03065,No aplica,Calle,7554
03065,No aplica,Calle,7555
03065,No aplica,Calle,7556
03065,No aplica,Calle,7557
03065,No aplica,Calle,7558
03065,No aplica,Calle,7559
03065,Recta,Carretera,7560
03065,No aplica,Calle,7561
03065,No aplica,Calle,7562
03065,No aplica,Calle,7563
03065,No aplica,Calle,7564
03065,No aplica,Calle,7565
03065,No aplica,Calle,7566
03065,No aplica,Calle,7567
03065,Recta,Carretera,7568
03065,Recta,Carretera,7569
03065,No aplica,Calle,7570
03065,No aplica,Calle,7571
03065,No aplica,Calle,7572
03065,No aplica,Calle,7573
03065,Curva señalizada,Carretera,7574
03065,No aplica,Calle,7575
03065,No aplica,Calle,7576
03065,No aplica,Calle,7577
03065,No aplica,Calle,7578
03065,No aplica,Calle,7579
03065,No aplica,Calle,7580
03065,No aplica,Calle,7581
03065,No aplica,Calle,7582
03065,Recta,Carretera,7583
03065,No aplica,Calle,7584
03065,Curva señalizada,Carretera,7585
03065,No aplica,Calle,7586
03065,Curva señalizada,Carretera,7587
03065,No aplica,Calle,7588
03065,No aplica,Calle,7589
03065,No aplica,Calle,7590
03065,No aplica,Calle,7591
03065,No aplica,Calle,7592
03065,No aplica,Calle,7593
03065,No aplica,Calle,7594
03065,No aplica,Calle,7595
03065,Curva señalizada,Carretera,7596
03065,No aplica,Calle,7597
03065,No aplica,Calle,7598
03065,No aplica,Calle,7599
03065,No aplica,Calle,7600
03065,No aplica,Calle,7601
03065,Recta,Carretera,7602
03065,Curva señalizada,Carretera,7603
03065,No aplica,Calle,7604
03065,No aplica,Calle,7605
03065,No aplica,Calle,7606
03065,No aplica,Calle,7607
03065,Curva señalizada,Carretera,7608
03065,No aplica,Calle,7609
03065,Recta,Carretera,7610
03065,Recta,Carretera,7611
03065,Recta,Carretera,7612
03065,No aplica,Calle,7613
03065,No aplica,Calle,7614
03065,Recta,Carretera,7615
03065,Curva señalizada,Carretera,7616
03065,No aplica,Calle,7617
03065,Recta,Carretera,7618
03065,No aplica,Calle,7619
03065,No aplica,Calle,7620
03065,No aplica,Calle,7621
03065,No aplica,Calle,7622
03065,No aplica,Calle,7623
03065,No aplica,Calle,7624
03065,No aplica,Calle,7625
03065,No aplica,Calle,7626
03065,No aplica,Calle,7627
03065,No aplica,Calle,7628
03065,Curva sin señalizar,Carretera,7629
03065,No aplica,Calle,7630
03065,No aplica,Calle,7631
03065,No aplica,Calle,7632
03065,No aplica,Calle,7633
03065,Recta,Carretera,7634
03065,No aplica,Calle,7635
03065,No aplica,Calle,7636
03065,No aplica,Calle,7637
03065,No aplica,Calle,7638
03065,Recta,Carretera,7639
03065,No aplica,Calle,7640
03065,No aplica,Calle,7641
03065,No aplica,Calle,7642
03065,No aplica,Calle,7643
03065,No aplica,Calle,7644
03065,No aplica,Calle,7645
03065,No aplica,Calle,7646
03065,No aplica,Calle,7647
03065,No aplica,Calle,7648
03065,Recta,Carretera,7649
03065,Curva sin señalizar,Carretera,7650
03065,Recta,Carretera,7651
03065,No aplica,Calle,7652
03065,No aplica,Calle,7653
03065,No aplica,Calle,7654
03065,Recta,Carretera,7655
03065,Recta,Carretera,7656
03065,No aplica,Calle,7657
03065,No aplica,Calle,7658
03065,No aplica,Calle,7659
03065,Recta,Carretera,7660
03065,No aplica,Calle,7661
03065,No aplica,Calle,7662
03065,Curva señalizada,Carretera,7663
03065,Curva señalizada,Carretera,7664
03065,Recta,Carretera,7665
03065,No aplica,Calle,7666
03065,No aplica,Calle,7667
03065,No aplica,Calle,7668
03065,No aplica,Calle,7669
03065,No aplica,Calle,7670
03065,No aplica,Calle,7671
03065,No aplica,Calle,7672
03065,No aplica,Calle,7673
03065,No aplica,Calle,7674
03065,No aplica,Calle,7675
03065,No aplica,Calle,7676
03065,No aplica,Calle,7677
03065,No aplica,Calle,7678
03065,Recta,Carretera,7679
03065,No aplica,Calle,7680
03065,No aplica,Calle,7681
03065,Recta,Carretera,7682
03065,No aplica,Calle,7683
03065,No aplica,Calle,7684
03065,No aplica,Calle,7685
03065,No aplica,Calle,7686
03065,Curva señalizada,Carretera,7687
03065,No aplica,Calle,7688
03065,Recta,Carretera,7689
03065,Curva señalizada,Carretera,7690
03065,No aplica,Calle,7691
03065,No aplica,Calle,7692
03065,No aplica,Calle,7693
03065,No aplica,Calle,7694
03065,Curva sin señalizar,Carretera,7695
03065,Curva señalizada,Carretera,7696
03065,No aplica,Calle,7697
03065,No aplica,Calle,7698
03065,No aplica,Calle,7699
03065,Curva señalizada,Carretera,7700
03065,Recta,Carretera,7701
03065,Recta,Carretera,7702
03065,No aplica,Calle,7703
03065,Recta,Carretera,7704
03065,No aplica,Calle,7705
03065,Recta,Carretera,7706
03065,No aplica,Calle,7707
03065,Curva señalizada,Carretera,7708
03065,No aplica,Calle,7709
03065,No aplica,Calle,7710
03065,No aplica,Calle,7711
03065,No aplica,Calle,7712
03065,No aplica,Calle,7713
03065,No aplica,Calle,7714
03065,No aplica,Calle,7715
03065,Recta,Carretera,7716
03065,No aplica,Calle,7717
03065,No aplica,Calle,7718
03065,Recta,Carretera,7719
03065,No aplica,Calle,7720
03065,No aplica,Calle,7721
03065,No aplica,Calle,7722
03065,No aplica,Calle,7723
03065,No aplica,Calle,7724
03066,No aplica,Calle,7725
03066,No aplica,Calle,7726
03066,No aplica,Calle,7727
03066,Recta,Carretera,7728
03066,No aplica,Calle,7729
03066,No aplica,Calle,7730
03066,No aplica,Calle,7731
03066,No aplica,Calle,7732
03066,No aplica,Calle,7733
03066,No aplica,Calle,7734
03066,No aplica,Calle,7735
03066,No aplica,Calle,7736
03066,No aplica,Calle,7737
03066,No aplica,Calle,7738
03066,No aplica,Calle,7739
03066,No aplica,Calle,7740
03066,No aplica,Calle,7741
03066,No aplica,Calle,7742
03066,No aplica,Calle,7743
03066,No aplica,Calle,7744
03066,No aplica,Calle,7745
03066,No aplica,Calle,7746
03066,Curva sin señalizar,Carretera,7747
03066,No aplica,Calle,7748
03066,No aplica,Calle,7749
03066,Curva señalizada,Carretera,7750
03066,No aplica,Calle,7751
03066,No aplica,Calle,7752
03066,No aplica,Calle,7753
03066,Recta,Travesía,7754
03066,No aplica,Calle,7755
03066,No aplica,Calle,7756
03066,No aplica,Calle,7757
03066,No aplica,Calle,7758
03066,No aplica,Calle,7759
03066,No aplica,Calle,7760
03066,No aplica,Calle,7761
03066,No aplica,Calle,7762
03066,No aplica,Calle,7763
03066,No aplica,Calle,7764
03066,No aplica,Calle,7765
03066,No aplica,Calle,7766
03066,No aplica,Calle,7767
03066,No aplica,Calle,7768
03066,No aplica,Calle,7769
03066,No aplica,Calle,7770
03066,Curva sin señalizar,Carretera,7771
03066,No aplica,Calle,7772
03066,No aplica,Calle,7773
03066,No aplica,Calle,7774
03066,No aplica,Calle,7775
03066,No aplica,Calle,7776
03066,No aplica,Calle,7777
03066,No aplica,Calle,7778
03066,No aplica,Calle,7779
03066,No aplica,Calle,7780
03066,No aplica,Calle,7781
03066,No aplica,Calle,7782
03066,No aplica,Calle,7783
03066,No aplica,Calle,7784
03066,No aplica,Calle,7785
03066,No aplica,Calle,7786
03066,No aplica,Calle,7787
03066,No aplica,Calle,7788
03066,Recta,Carretera,7789
03066,No aplica,Calle,7790
03066,No aplica,Calle,7791
03066,No aplica,Calle,7792
03066,No aplica,Calle,7793
03066,No aplica,Calle,7794
03066,No aplica,Calle,7795
03066,No aplica,Calle,7796
03066,No aplica,Calle,7797
03066,No aplica,Calle,7798
03066,No aplica,Calle,7799
03066,No aplica,Calle,7800
03066,No aplica,Calle,7801
03066,No aplica,Calle,7802
03066,No aplica,Calle,7803
03066,No aplica,Calle,7804
03066,No aplica,Calle,7805
03069,Curva señalizada,Carretera,7806
03069,Recta,Carretera,7807
03069,Curva señalizada,Carretera,7808
03069,Curva señalizada,Carretera,7809
03069,Recta,Carretera,7810
03069,No aplica,Calle,7811
03069,No aplica,Calle,7812
03069,Recta,Carretera,7813
03069,No aplica,Calle,7814
03069,No aplica,Calle,7815
03069,No aplica,Calle,7816
03069,Curva señalizada,Carretera,7817
03069,No aplica,Calle,7818
03069,No aplica,Calle,7819
03069,No aplica,Calle,7820
03069,No aplica,Calle,7821
03069,Recta,Carretera,7822
03069,No aplica,Calle,7823
03069,No aplica,Calle,7824
03069,Curva señalizada,Carretera,7825
03069,Curva sin señalizar,Carretera,7826
03069,Recta,Carretera,7827
03069,Recta,Carretera,7828
00000,Curva señalizada,Carretera,7829
00000,Recta,Carretera,7830
03071,Curva sin señalizar,Carretera,7831
03071,Recta,Carretera,7832
03071,Recta,Carretera,7833
03071,Curva señalizada,Carretera,7834
03071,Curva señalizada,Carretera,7835
00000,Curva señalizada,Carretera,7836
00000,Recta,Carretera,7837
00000,Curva señalizada,Carretera,7838
03076,No aplica,Calle,7839
03076,Recta,Carretera,7840
03076,No aplica,Calle,7841
03076,No aplica,Calle,7842
03076,Curva señalizada,Carretera,7843
03076,No aplica,Calle,7844
03076,Curva señalizada,Carretera,7845
03076,No aplica,Calle,7846
03076,No aplica,Calle,7847
03076,Curva señalizada,Carretera,7848
03076,Recta,Carretera,7849
03076,No aplica,Calle,7850
03076,No aplica,Calle,7851
03076,No aplica,Calle,7852
03076,No aplica,Calle,7853
03076,No aplica,Calle,7854
03076,No aplica,Calle,7855
03076,Recta,Carretera,7856
03076,Recta,Carretera,7857
03076,Curva señalizada,Carretera,7858
03076,Curva señalizada,Carretera,7859
03076,No aplica,Calle,7860
03076,Recta,Carretera,7861
03076,Recta,Carretera,7862
03076,No aplica,Calle,7863
03076,Recta,Carretera,7864
