ANYO,MES,DIA,HORA,FRANJA_HORARIA,TIPO_DIA,id
2022,10,MARTES,19,Noche,Dias laborables,17006
2022,11,MIÉRCOLES,17,Tarde,Dias laborables,17007
2022,12,JUEVES,17,Tarde,Dias laborables,17008
2022,12,DOMINGO,10,Mañana,Fines de semana,17009
2022,4,SÁBADO,12,Tarde,Fines de semana,17010
2022,1,VIERNES,10,Mañana,Dias laborables,17011
2022,1,JUEVES,19,Noche,Dias laborables,17012
2022,2,MIÉRCOLES,15,Tarde,Dias laborables,17013
2022,2,SÁBADO,6,Mañana,Fines de semana,17014
2022,3,VIERNES,15,Tarde,Dias laborables,17015
2022,4,MIÉRCOLES,1,Madrugada,Dias laborables,17016
2022,8,VIERNES,3,Madrugada,Dias laborables,17017
2022,10,MIÉRCOLES,21,Noche,Dias laborables,17018
2022,10,MIÉRCOLES,14,Tarde,Dias laborables,17019
2022,10,LUNES,19,Noche,Dias laborables,17020
2022,11,JUEVES,20,Noche,Dias laborables,17021
2022,11,VIERNES,7,Mañana,Dias laborables,17022
2022,12,SÁBADO,20,Noche,Fines de semana,17023
2022,11,MARTES,17,Tarde,Dias laborables,17024
2022,12,VIERNES,11,Mañana,Dias laborables,17025
2022,1,SÁBADO,8,Mañana,Fines de semana,17026
2022,1,LUNES,7,Mañana,Dias laborables,17027
2022,1,DOMINGO,13,Tarde,Fines de semana,17028
2022,1,DOMINGO,9,Mañana,Fines de semana,17029
2022,2,DOMINGO,15,Tarde,Fines de semana,17030
2022,2,JUEVES,18,Noche,Dias laborables,17031
2022,2,VIERNES,17,Tarde,Dias laborables,17032
2022,2,VIERNES,6,Mañana,Dias laborables,17033
2022,3,JUEVES,1,Madrugada,Dias laborables,17034
2022,3,MIÉRCOLES,13,Tarde,Dias laborables,17035
2022,4,MARTES,8,Mañana,Dias laborables,17036
2022,4,VIERNES,20,Noche,Dias laborables,17037
2022,4,JUEVES,1,Madrugada,Dias laborables,17038
2022,4,JUEVES,13,Tarde,Dias laborables,17039
2022,5,LUNES,10,Mañana,Dias laborables,17040
2022,2,LUNES,12,Tarde,Dias laborables,17041
2022,6,MIÉRCOLES,19,Noche,Dias laborables,17042
2022,6,JUEVES,14,Tarde,Dias laborables,17043
2022,6,DOMINGO,11,Mañana,Fines de semana,17044
2022,6,JUEVES,18,Noche,Dias laborables,17045
2022,7,VIERNES,15,Tarde,Dias laborables,17046
2022,8,MARTES,11,Mañana,Dias laborables,17047
2022,8,LUNES,21,Noche,Dias laborables,17048
2022,9,LUNES,7,Mañana,Dias laborables,17049
2022,9,VIERNES,0,Madrugada,Dias laborables,17050
2022,10,LUNES,11,Mañana,Dias laborables,17051
2022,10,MIÉRCOLES,17,Tarde,Dias laborables,17052
2022,10,MIÉRCOLES,9,Mañana,Dias laborables,17053
2022,11,VIERNES,11,Mañana,Dias laborables,17054
2022,12,DOMINGO,18,Noche,Fines de semana,17055
2022,12,MARTES,18,Noche,Dias laborables,17056
2022,12,JUEVES,13,Tarde,Dias laborables,17057
2022,6,VIERNES,0,Madrugada,Dias laborables,17058
2022,7,VIERNES,16,Tarde,Dias laborables,17059
2022,8,DOMINGO,8,Mañana,Fines de semana,17060
2022,11,DOMINGO,7,Mañana,Fines de semana,17061
2022,12,SÁBADO,23,Noche,Fines de semana,17062
2022,3,LUNES,11,Mañana,Dias laborables,17063
2022,7,DOMINGO,20,Noche,Fines de semana,17064
2022,2,VIERNES,19,Noche,Dias laborables,17065
2022,2,JUEVES,15,Tarde,Dias laborables,17066
2022,3,LUNES,14,Tarde,Dias laborables,17067
2022,3,VIERNES,10,Mañana,Dias laborables,17068
2022,4,MIÉRCOLES,16,Tarde,Dias laborables,17069
2022,5,LUNES,21,Noche,Dias laborables,17070
2022,5,LUNES,2,Madrugada,Dias laborables,17071
2022,6,DOMINGO,12,Tarde,Fines de semana,17072
2022,5,JUEVES,11,Mañana,Dias laborables,17073
2022,6,MIÉRCOLES,7,Mañana,Dias laborables,17074
2022,6,DOMINGO,11,Mañana,Fines de semana,17075
2022,6,VIERNES,1,Madrugada,Dias laborables,17076
2022,6,VIERNES,0,Madrugada,Dias laborables,17077
2022,4,MARTES,8,Mañana,Dias laborables,17078
2022,4,JUEVES,12,Tarde,Dias laborables,17079
2022,5,DOMINGO,18,Noche,Fines de semana,17080
2022,7,JUEVES,17,Tarde,Dias laborables,17081
2022,7,VIERNES,18,Noche,Dias laborables,17082
2022,6,JUEVES,7,Mañana,Dias laborables,17083
2022,5,MIÉRCOLES,13,Tarde,Dias laborables,17084
2022,5,VIERNES,8,Mañana,Dias laborables,17085
2022,7,MARTES,19,Noche,Dias laborables,17086
2022,6,DOMINGO,20,Noche,Fines de semana,17087
2022,6,MARTES,11,Mañana,Dias laborables,17088
2022,1,SÁBADO,12,Tarde,Fines de semana,17089
2022,7,VIERNES,0,Madrugada,Dias laborables,17090
2022,7,MIÉRCOLES,16,Tarde,Dias laborables,17091
2022,7,MARTES,16,Tarde,Dias laborables,17092
2022,5,DOMINGO,9,Mañana,Fines de semana,17093
2022,8,MARTES,10,Mañana,Dias laborables,17094
2022,8,MARTES,7,Mañana,Dias laborables,17095
2022,8,LUNES,0,Madrugada,Dias laborables,17096
2022,8,MARTES,9,Mañana,Dias laborables,17097
2022,8,JUEVES,11,Mañana,Dias laborables,17098
2022,8,MIÉRCOLES,1,Madrugada,Dias laborables,17099
2022,8,VIERNES,11,Mañana,Dias laborables,17100
2022,7,VIERNES,11,Mañana,Dias laborables,17101
2022,5,LUNES,14,Tarde,Dias laborables,17102
2022,5,LUNES,17,Tarde,Dias laborables,17103
2022,7,MIÉRCOLES,22,Noche,Dias laborables,17104
2022,7,SÁBADO,22,Noche,Fines de semana,17105
2022,7,JUEVES,15,Tarde,Dias laborables,17106
2022,8,LUNES,23,Noche,Dias laborables,17107
2022,9,VIERNES,10,Mañana,Dias laborables,17108
2022,9,SÁBADO,20,Noche,Fines de semana,17109
2022,3,SÁBADO,23,Noche,Fines de semana,17110
2022,3,JUEVES,10,Mañana,Dias laborables,17111
2022,4,VIERNES,2,Madrugada,Dias laborables,17112
2022,6,DOMINGO,15,Tarde,Fines de semana,17113
2022,6,VIERNES,12,Tarde,Dias laborables,17114
2022,6,LUNES,11,Mañana,Dias laborables,17115
2022,9,LUNES,13,Tarde,Dias laborables,17116
2022,9,MIÉRCOLES,10,Mañana,Dias laborables,17117
2022,9,MIÉRCOLES,11,Mañana,Dias laborables,17118
2022,9,SÁBADO,13,Tarde,Fines de semana,17119
2022,9,JUEVES,7,Mañana,Dias laborables,17120
2022,9,SÁBADO,17,Tarde,Fines de semana,17121
2022,9,MARTES,9,Mañana,Dias laborables,17122
2022,8,SÁBADO,6,Mañana,Fines de semana,17123
2022,10,JUEVES,16,Tarde,Dias laborables,17124
2022,11,MARTES,12,Tarde,Dias laborables,17125
2022,11,MARTES,21,Noche,Dias laborables,17126
2022,10,DOMINGO,22,Noche,Fines de semana,17127
2022,9,LUNES,6,Mañana,Dias laborables,17128
2022,11,LUNES,15,Tarde,Dias laborables,17129
2022,11,LUNES,8,Mañana,Dias laborables,17130
2022,12,LUNES,7,Mañana,Dias laborables,17131
2022,12,SÁBADO,6,Mañana,Fines de semana,17132
2022,4,JUEVES,22,Noche,Dias laborables,17133
2022,6,SÁBADO,18,Noche,Fines de semana,17134
2022,7,MARTES,14,Tarde,Dias laborables,17135
2022,8,MIÉRCOLES,20,Noche,Dias laborables,17136
2022,8,JUEVES,14,Tarde,Dias laborables,17137
2022,10,MARTES,8,Mañana,Dias laborables,17138
2022,10,SÁBADO,4,Madrugada,Fines de semana,17139
2022,10,SÁBADO,8,Mañana,Fines de semana,17140
2022,10,VIERNES,9,Mañana,Dias laborables,17141
2022,8,MIÉRCOLES,16,Tarde,Dias laborables,17142
2022,9,MIÉRCOLES,19,Noche,Dias laborables,17143
2022,11,VIERNES,17,Tarde,Dias laborables,17144
2022,12,JUEVES,12,Tarde,Dias laborables,17145
2022,1,MARTES,19,Noche,Dias laborables,17146
2022,1,SÁBADO,12,Tarde,Fines de semana,17147
2022,1,DOMINGO,19,Noche,Fines de semana,17148
2022,1,DOMINGO,18,Noche,Fines de semana,17149
2022,1,MARTES,7,Mañana,Dias laborables,17150
2022,1,VIERNES,15,Tarde,Dias laborables,17151
2022,1,MARTES,10,Mañana,Dias laborables,17152
2022,1,LUNES,23,Noche,Dias laborables,17153
2022,2,MIÉRCOLES,20,Noche,Dias laborables,17154
2022,1,VIERNES,22,Noche,Dias laborables,17155
2022,2,DOMINGO,10,Mañana,Fines de semana,17156
2022,1,SÁBADO,10,Mañana,Fines de semana,17157
2022,2,JUEVES,13,Tarde,Dias laborables,17158
2022,2,MARTES,2,Madrugada,Dias laborables,17159
2022,2,SÁBADO,22,Noche,Fines de semana,17160
2022,2,VIERNES,21,Noche,Dias laborables,17161
2022,3,MARTES,15,Tarde,Dias laborables,17162
2022,2,JUEVES,10,Mañana,Dias laborables,17163
2022,3,JUEVES,8,Mañana,Dias laborables,17164
2022,3,VIERNES,18,Noche,Dias laborables,17165
2022,2,SÁBADO,14,Tarde,Fines de semana,17166
2022,3,VIERNES,19,Noche,Dias laborables,17167
2022,3,DOMINGO,17,Tarde,Fines de semana,17168
2022,3,DOMINGO,1,Madrugada,Fines de semana,17169
2022,4,DOMINGO,13,Tarde,Fines de semana,17170
2022,4,DOMINGO,18,Noche,Fines de semana,17171
2022,4,MIÉRCOLES,7,Mañana,Dias laborables,17172
2022,4,LUNES,19,Noche,Dias laborables,17173
2022,4,LUNES,15,Tarde,Dias laborables,17174
2022,4,DOMINGO,11,Mañana,Fines de semana,17175
2022,4,JUEVES,1,Madrugada,Dias laborables,17176
2022,4,MIÉRCOLES,15,Tarde,Dias laborables,17177
2022,4,SÁBADO,13,Tarde,Fines de semana,17178
2022,4,MARTES,14,Tarde,Dias laborables,17179
2022,5,DOMINGO,16,Tarde,Fines de semana,17180
2022,5,MIÉRCOLES,16,Tarde,Dias laborables,17181
2022,5,MIÉRCOLES,12,Tarde,Dias laborables,17182
2022,4,VIERNES,11,Mañana,Dias laborables,17183
2022,5,VIERNES,10,Mañana,Dias laborables,17184
2022,5,VIERNES,14,Tarde,Dias laborables,17185
2022,5,SÁBADO,13,Tarde,Fines de semana,17186
2022,5,MARTES,17,Tarde,Dias laborables,17187
2022,5,MIÉRCOLES,5,Madrugada,Dias laborables,17188
2022,5,MIÉRCOLES,8,Mañana,Dias laborables,17189
2022,6,MIÉRCOLES,8,Mañana,Dias laborables,17190
2022,6,MIÉRCOLES,7,Mañana,Dias laborables,17191
2022,6,LUNES,8,Mañana,Dias laborables,17192
2022,6,JUEVES,7,Mañana,Dias laborables,17193
2022,6,MARTES,20,Noche,Dias laborables,17194
2022,6,MIÉRCOLES,13,Tarde,Dias laborables,17195
2022,6,MIÉRCOLES,1,Madrugada,Dias laborables,17196
2022,2,JUEVES,18,Noche,Dias laborables,17197
2022,2,VIERNES,14,Tarde,Dias laborables,17198
2022,1,MIÉRCOLES,19,Noche,Dias laborables,17199
2022,3,MARTES,18,Noche,Dias laborables,17200
2022,3,VIERNES,9,Mañana,Dias laborables,17201
2022,3,MIÉRCOLES,19,Noche,Dias laborables,17202
2022,3,MIÉRCOLES,20,Noche,Dias laborables,17203
2022,4,VIERNES,9,Mañana,Dias laborables,17204
2022,4,SÁBADO,11,Mañana,Fines de semana,17205
2022,4,MARTES,10,Mañana,Dias laborables,17206
2022,4,MARTES,15,Tarde,Dias laborables,17207
2022,4,MIÉRCOLES,12,Tarde,Dias laborables,17208
2022,4,VIERNES,5,Madrugada,Dias laborables,17209
2022,4,VIERNES,15,Tarde,Dias laborables,17210
2022,4,VIERNES,17,Tarde,Dias laborables,17211
2022,4,SÁBADO,12,Tarde,Fines de semana,17212
2022,4,MARTES,14,Tarde,Dias laborables,17213
2022,4,MIÉRCOLES,13,Tarde,Dias laborables,17214
2022,4,MIÉRCOLES,20,Noche,Dias laborables,17215
2022,4,JUEVES,8,Mañana,Dias laborables,17216
2022,4,VIERNES,16,Tarde,Dias laborables,17217
2022,4,SÁBADO,10,Mañana,Fines de semana,17218
2022,4,SÁBADO,13,Tarde,Fines de semana,17219
2022,5,JUEVES,10,Mañana,Dias laborables,17220
2022,5,DOMINGO,23,Noche,Fines de semana,17221
2022,5,MIÉRCOLES,20,Noche,Dias laborables,17222
2022,5,JUEVES,10,Mañana,Dias laborables,17223
2022,5,VIERNES,10,Mañana,Dias laborables,17224
2022,5,LUNES,8,Mañana,Dias laborables,17225
2022,5,MARTES,8,Mañana,Dias laborables,17226
2022,5,JUEVES,14,Tarde,Dias laborables,17227
2022,5,JUEVES,17,Tarde,Dias laborables,17228
2022,5,VIERNES,19,Noche,Dias laborables,17229
2022,5,VIERNES,19,Noche,Dias laborables,17230
2022,5,SÁBADO,6,Mañana,Fines de semana,17231
2022,5,SÁBADO,9,Mañana,Fines de semana,17232
2022,5,DOMINGO,16,Tarde,Fines de semana,17233
2022,5,MIÉRCOLES,9,Mañana,Dias laborables,17234
2022,5,MIÉRCOLES,13,Tarde,Dias laborables,17235
2022,5,JUEVES,14,Tarde,Dias laborables,17236
2022,5,JUEVES,20,Noche,Dias laborables,17237
2022,5,VIERNES,7,Mañana,Dias laborables,17238
2022,5,VIERNES,13,Tarde,Dias laborables,17239
2022,5,VIERNES,15,Tarde,Dias laborables,17240
2022,5,VIERNES,20,Noche,Dias laborables,17241
2022,5,SÁBADO,10,Mañana,Fines de semana,17242
2022,5,DOMINGO,0,Madrugada,Fines de semana,17243
2022,5,DOMINGO,14,Tarde,Fines de semana,17244
2022,5,DOMINGO,20,Noche,Fines de semana,17245
2022,5,MARTES,10,Mañana,Dias laborables,17246
2022,5,MARTES,18,Noche,Dias laborables,17247
2022,6,JUEVES,7,Mañana,Dias laborables,17248
2022,6,JUEVES,17,Tarde,Dias laborables,17249
2022,6,JUEVES,19,Noche,Dias laborables,17250
2022,6,DOMINGO,17,Tarde,Fines de semana,17251
2022,6,MIÉRCOLES,11,Mañana,Dias laborables,17252
2022,6,MIÉRCOLES,19,Noche,Dias laborables,17253
2022,6,JUEVES,12,Tarde,Dias laborables,17254
2022,6,VIERNES,17,Tarde,Dias laborables,17255
2022,6,SÁBADO,16,Tarde,Fines de semana,17256
2022,6,MARTES,14,Tarde,Dias laborables,17257
2022,6,MIÉRCOLES,15,Tarde,Dias laborables,17258
2022,6,MIÉRCOLES,18,Noche,Dias laborables,17259
2022,1,SÁBADO,21,Noche,Fines de semana,17260
2022,1,DOMINGO,18,Noche,Fines de semana,17261
2022,1,DOMINGO,20,Noche,Fines de semana,17262
2022,1,DOMINGO,20,Noche,Fines de semana,17263
2022,1,DOMINGO,21,Noche,Fines de semana,17264
2022,1,DOMINGO,22,Noche,Fines de semana,17265
2022,1,LUNES,8,Mañana,Dias laborables,17266
2022,1,MARTES,17,Tarde,Dias laborables,17267
2022,1,MIÉRCOLES,13,Tarde,Dias laborables,17268
2022,1,MIÉRCOLES,20,Noche,Dias laborables,17269
2022,1,JUEVES,23,Noche,Dias laborables,17270
2022,1,VIERNES,19,Noche,Dias laborables,17271
2022,1,SÁBADO,15,Tarde,Fines de semana,17272
2022,1,SÁBADO,20,Noche,Fines de semana,17273
2022,1,MARTES,8,Mañana,Dias laborables,17274
2022,1,MARTES,9,Mañana,Dias laborables,17275
2022,1,MARTES,13,Tarde,Dias laborables,17276
2022,1,MIÉRCOLES,14,Tarde,Dias laborables,17277
2022,1,MIÉRCOLES,16,Tarde,Dias laborables,17278
2022,1,MIÉRCOLES,19,Noche,Dias laborables,17279
2022,1,MIÉRCOLES,20,Noche,Dias laborables,17280
2022,1,MIÉRCOLES,23,Noche,Dias laborables,17281
2022,1,JUEVES,9,Mañana,Dias laborables,17282
2022,1,JUEVES,14,Tarde,Dias laborables,17283
2022,1,JUEVES,21,Noche,Dias laborables,17284
2022,1,VIERNES,8,Mañana,Dias laborables,17285
2022,1,SÁBADO,7,Mañana,Fines de semana,17286
2022,1,DOMINGO,7,Mañana,Fines de semana,17287
2022,1,DOMINGO,11,Mañana,Fines de semana,17288
2022,1,DOMINGO,21,Noche,Fines de semana,17289
2022,1,LUNES,8,Mañana,Dias laborables,17290
2022,1,LUNES,19,Noche,Dias laborables,17291
2022,1,JUEVES,9,Mañana,Dias laborables,17292
2022,1,JUEVES,17,Tarde,Dias laborables,17293
2022,1,JUEVES,20,Noche,Dias laborables,17294
2022,1,VIERNES,22,Noche,Dias laborables,17295
2022,1,SÁBADO,3,Madrugada,Fines de semana,17296
2022,1,SÁBADO,9,Mañana,Fines de semana,17297
2022,1,SÁBADO,19,Noche,Fines de semana,17298
2022,1,DOMINGO,14,Tarde,Fines de semana,17299
2022,1,LUNES,17,Tarde,Dias laborables,17300
2022,1,LUNES,20,Noche,Dias laborables,17301
2022,1,MARTES,8,Mañana,Dias laborables,17302
2022,1,MARTES,13,Tarde,Dias laborables,17303
2022,1,MARTES,17,Tarde,Dias laborables,17304
2022,1,MIÉRCOLES,0,Madrugada,Dias laborables,17305
2022,1,MIÉRCOLES,20,Noche,Dias laborables,17306
2022,1,JUEVES,8,Mañana,Dias laborables,17307
2022,1,JUEVES,9,Mañana,Dias laborables,17308
2022,1,VIERNES,13,Tarde,Dias laborables,17309
2022,1,VIERNES,14,Tarde,Dias laborables,17310
2022,1,VIERNES,15,Tarde,Dias laborables,17311
2022,1,SÁBADO,22,Noche,Fines de semana,17312
2022,1,SÁBADO,22,Noche,Fines de semana,17313
2022,1,LUNES,14,Tarde,Dias laborables,17314
2022,2,JUEVES,13,Tarde,Dias laborables,17315
2022,2,VIERNES,7,Mañana,Dias laborables,17316
2022,2,SÁBADO,14,Tarde,Fines de semana,17317
2022,2,SÁBADO,16,Tarde,Fines de semana,17318
2022,2,SÁBADO,20,Noche,Fines de semana,17319
2022,2,DOMINGO,13,Tarde,Fines de semana,17320
2022,2,LUNES,22,Noche,Dias laborables,17321
2022,2,MARTES,8,Mañana,Dias laborables,17322
2022,2,MIÉRCOLES,10,Mañana,Dias laborables,17323
2022,2,MIÉRCOLES,15,Tarde,Dias laborables,17324
2022,2,JUEVES,13,Tarde,Dias laborables,17325
2022,2,JUEVES,13,Tarde,Dias laborables,17326
2022,2,VIERNES,13,Tarde,Dias laborables,17327
2022,2,VIERNES,14,Tarde,Dias laborables,17328
2022,2,SÁBADO,18,Noche,Fines de semana,17329
2022,2,LUNES,13,Tarde,Dias laborables,17330
2022,2,LUNES,14,Tarde,Dias laborables,17331
2022,2,MARTES,14,Tarde,Dias laborables,17332
2022,2,JUEVES,20,Noche,Dias laborables,17333
2022,2,JUEVES,21,Noche,Dias laborables,17334
2022,2,VIERNES,9,Mañana,Dias laborables,17335
2022,2,VIERNES,21,Noche,Dias laborables,17336
2022,2,SÁBADO,22,Noche,Fines de semana,17337
2022,2,DOMINGO,11,Mañana,Fines de semana,17338
2022,2,MARTES,9,Mañana,Dias laborables,17339
2022,2,MARTES,13,Tarde,Dias laborables,17340
2022,2,MARTES,13,Tarde,Dias laborables,17341
2022,2,MIÉRCOLES,19,Noche,Dias laborables,17342
2022,2,JUEVES,7,Mañana,Dias laborables,17343
2022,2,JUEVES,22,Noche,Dias laborables,17344
2022,2,VIERNES,13,Tarde,Dias laborables,17345
2022,2,LUNES,6,Mañana,Dias laborables,17346
2022,3,MARTES,23,Noche,Dias laborables,17347
2022,3,JUEVES,13,Tarde,Dias laborables,17348
2022,3,JUEVES,19,Noche,Dias laborables,17349
2022,3,VIERNES,10,Mañana,Dias laborables,17350
2022,3,VIERNES,16,Tarde,Dias laborables,17351
2022,3,VIERNES,18,Noche,Dias laborables,17352
2022,3,SÁBADO,18,Noche,Fines de semana,17353
2022,3,LUNES,14,Tarde,Dias laborables,17354
2022,3,LUNES,17,Tarde,Dias laborables,17355
2022,3,MARTES,19,Noche,Dias laborables,17356
2022,3,MIÉRCOLES,7,Mañana,Dias laborables,17357
2022,3,MIÉRCOLES,16,Tarde,Dias laborables,17358
2022,3,MIÉRCOLES,18,Noche,Dias laborables,17359
2022,3,MIÉRCOLES,19,Noche,Dias laborables,17360
2022,3,VIERNES,12,Tarde,Dias laborables,17361
2022,3,VIERNES,19,Noche,Dias laborables,17362
2022,3,SÁBADO,12,Tarde,Fines de semana,17363
2022,3,SÁBADO,12,Tarde,Fines de semana,17364
2022,3,SÁBADO,13,Tarde,Fines de semana,17365
2022,3,SÁBADO,13,Tarde,Fines de semana,17366
2022,3,SÁBADO,21,Noche,Fines de semana,17367
2022,3,DOMINGO,11,Mañana,Fines de semana,17368
2022,3,DOMINGO,16,Tarde,Fines de semana,17369
2022,3,LUNES,16,Tarde,Dias laborables,17370
2022,3,MARTES,19,Noche,Dias laborables,17371
2022,3,MARTES,20,Noche,Dias laborables,17372
2022,3,MARTES,21,Noche,Dias laborables,17373
2022,3,MIÉRCOLES,0,Madrugada,Dias laborables,17374
2022,3,MIÉRCOLES,12,Tarde,Dias laborables,17375
2022,3,MIÉRCOLES,15,Tarde,Dias laborables,17376
2022,3,MIÉRCOLES,17,Tarde,Dias laborables,17377
2022,3,MIÉRCOLES,19,Noche,Dias laborables,17378
2022,3,SÁBADO,13,Tarde,Fines de semana,17379
2022,3,DOMINGO,2,Madrugada,Fines de semana,17380
2022,3,DOMINGO,19,Noche,Fines de semana,17381
2022,3,MIÉRCOLES,19,Noche,Dias laborables,17382
2022,3,JUEVES,16,Tarde,Dias laborables,17383
2022,3,VIERNES,12,Tarde,Dias laborables,17384
2022,3,VIERNES,12,Tarde,Dias laborables,17385
2022,3,VIERNES,13,Tarde,Dias laborables,17386
2022,3,VIERNES,15,Tarde,Dias laborables,17387
2022,3,SÁBADO,19,Noche,Fines de semana,17388
2022,3,DOMINGO,22,Noche,Fines de semana,17389
2022,3,LUNES,7,Mañana,Dias laborables,17390
2022,3,LUNES,18,Noche,Dias laborables,17391
2022,3,LUNES,19,Noche,Dias laborables,17392
2022,3,MARTES,19,Noche,Dias laborables,17393
2022,3,MIÉRCOLES,1,Madrugada,Dias laborables,17394
2022,3,JUEVES,21,Noche,Dias laborables,17395
2022,4,DOMINGO,1,Madrugada,Fines de semana,17396
2022,4,LUNES,10,Mañana,Dias laborables,17397
2022,4,MARTES,8,Mañana,Dias laborables,17398
2022,4,MARTES,8,Mañana,Dias laborables,17399
2022,4,MARTES,13,Tarde,Dias laborables,17400
2022,4,MARTES,15,Tarde,Dias laborables,17401
2022,4,JUEVES,10,Mañana,Dias laborables,17402
2022,4,JUEVES,16,Tarde,Dias laborables,17403
2022,4,JUEVES,19,Noche,Dias laborables,17404
2022,4,VIERNES,7,Mañana,Dias laborables,17405
2022,4,VIERNES,9,Mañana,Dias laborables,17406
2022,4,VIERNES,14,Tarde,Dias laborables,17407
2022,4,VIERNES,15,Tarde,Dias laborables,17408
2022,4,DOMINGO,11,Mañana,Fines de semana,17409
2022,4,LUNES,12,Tarde,Dias laborables,17410
2022,4,LUNES,15,Tarde,Dias laborables,17411
2022,4,MARTES,8,Mañana,Dias laborables,17412
2022,4,MARTES,14,Tarde,Dias laborables,17413
2022,4,MARTES,21,Noche,Dias laborables,17414
2022,4,MIÉRCOLES,7,Mañana,Dias laborables,17415
2022,4,MIÉRCOLES,11,Mañana,Dias laborables,17416
2022,4,VIERNES,22,Noche,Dias laborables,17417
2022,4,DOMINGO,2,Madrugada,Fines de semana,17418
2022,4,DOMINGO,11,Mañana,Fines de semana,17419
2022,4,LUNES,14,Tarde,Dias laborables,17420
2022,4,LUNES,16,Tarde,Dias laborables,17421
2022,4,MIÉRCOLES,7,Mañana,Dias laborables,17422
2022,4,MIÉRCOLES,15,Tarde,Dias laborables,17423
2022,4,MIÉRCOLES,17,Tarde,Dias laborables,17424
2022,4,JUEVES,22,Noche,Dias laborables,17425
2022,4,VIERNES,7,Mañana,Dias laborables,17426
2022,4,VIERNES,9,Mañana,Dias laborables,17427
2022,4,SÁBADO,10,Mañana,Fines de semana,17428
2022,4,DOMINGO,21,Noche,Fines de semana,17429
2022,4,MARTES,20,Noche,Dias laborables,17430
2022,4,MIÉRCOLES,14,Tarde,Dias laborables,17431
2022,4,MIÉRCOLES,20,Noche,Dias laborables,17432
2022,4,JUEVES,11,Mañana,Dias laborables,17433
2022,4,VIERNES,13,Tarde,Dias laborables,17434
2022,5,DOMINGO,1,Madrugada,Fines de semana,17435
2022,5,DOMINGO,18,Noche,Fines de semana,17436
2022,5,LUNES,7,Mañana,Dias laborables,17437
2022,5,LUNES,15,Tarde,Dias laborables,17438
2022,5,MARTES,19,Noche,Dias laborables,17439
2022,5,MIÉRCOLES,7,Mañana,Dias laborables,17440
2022,5,MIÉRCOLES,23,Noche,Dias laborables,17441
2022,5,JUEVES,13,Tarde,Dias laborables,17442
2022,5,JUEVES,17,Tarde,Dias laborables,17443
2022,5,VIERNES,14,Tarde,Dias laborables,17444
2022,5,VIERNES,14,Tarde,Dias laborables,17445
2022,5,VIERNES,14,Tarde,Dias laborables,17446
2022,5,DOMINGO,9,Mañana,Fines de semana,17447
2022,5,LUNES,17,Tarde,Dias laborables,17448
2022,5,MARTES,12,Tarde,Dias laborables,17449
2022,5,MARTES,17,Tarde,Dias laborables,17450
2022,5,MIÉRCOLES,17,Tarde,Dias laborables,17451
2022,5,JUEVES,7,Mañana,Dias laborables,17452
2022,5,JUEVES,20,Noche,Dias laborables,17453
2022,5,JUEVES,20,Noche,Dias laborables,17454
2022,5,VIERNES,9,Mañana,Dias laborables,17455
2022,5,SÁBADO,19,Noche,Fines de semana,17456
2022,5,DOMINGO,4,Madrugada,Fines de semana,17457
2022,5,MIÉRCOLES,8,Mañana,Dias laborables,17458
2022,5,MIÉRCOLES,11,Mañana,Dias laborables,17459
2022,5,JUEVES,23,Noche,Dias laborables,17460
2022,5,VIERNES,14,Tarde,Dias laborables,17461
2022,5,VIERNES,18,Noche,Dias laborables,17462
2022,5,LUNES,7,Mañana,Dias laborables,17463
2022,5,LUNES,14,Tarde,Dias laborables,17464
2022,5,LUNES,15,Tarde,Dias laborables,17465
2022,5,MARTES,14,Tarde,Dias laborables,17466
2022,6,VIERNES,7,Mañana,Dias laborables,17467
2022,6,LUNES,13,Tarde,Dias laborables,17468
2022,6,DOMINGO,22,Noche,Fines de semana,17469
2022,6,JUEVES,16,Tarde,Dias laborables,17470
2022,6,JUEVES,20,Noche,Dias laborables,17471
2022,6,VIERNES,7,Mañana,Dias laborables,17472
2022,6,VIERNES,14,Tarde,Dias laborables,17473
2022,6,VIERNES,17,Tarde,Dias laborables,17474
2022,1,SÁBADO,14,Tarde,Fines de semana,17475
2022,1,DOMINGO,14,Tarde,Fines de semana,17476
2022,1,SÁBADO,18,Noche,Fines de semana,17477
2022,1,SÁBADO,12,Tarde,Fines de semana,17478
2022,1,SÁBADO,13,Tarde,Fines de semana,17479
2022,1,JUEVES,10,Mañana,Dias laborables,17480
2022,1,LUNES,15,Tarde,Dias laborables,17481
2022,2,JUEVES,14,Tarde,Dias laborables,17482
2022,2,MARTES,19,Noche,Dias laborables,17483
2022,2,JUEVES,18,Noche,Dias laborables,17484
2022,3,DOMINGO,18,Noche,Fines de semana,17485
2022,6,LUNES,15,Tarde,Dias laborables,17486
2022,6,VIERNES,15,Tarde,Dias laborables,17487
2022,1,MARTES,13,Tarde,Dias laborables,17488
2022,2,MIÉRCOLES,15,Tarde,Dias laborables,17489
2022,2,DOMINGO,20,Noche,Fines de semana,17490
2022,3,DOMINGO,10,Mañana,Fines de semana,17491
2022,4,LUNES,8,Mañana,Dias laborables,17492
2022,4,MARTES,10,Mañana,Dias laborables,17493
2022,6,JUEVES,13,Tarde,Dias laborables,17494
2022,5,JUEVES,13,Tarde,Dias laborables,17495
2022,6,SÁBADO,12,Tarde,Fines de semana,17496
