ID_ACCIDENTE,KM,TOTAL_HG24H,TOTAL_HL24H,TOTAL_MU24H
4589,186.1,1,0,0
4590,188.9,0,1,0
4591,181.6,0,2,0
4592,,0,2,0
4593,186.4,0,1,0
4594,52.9,0,1,0
4595,42.1,0,1,0
4596,,1,1,0
4597,49.5,0,0,1
4598,39.5,0,1,0
4599,,0,1,0
4600,2.6,0,1,0
4601,3.0,0,0,1
4602,11.5,0,1,0
4603,2.0,0,1,0
4604,180.0,1,0,0
4605,44.6,0,1,0
4606,182.6,0,1,0
4607,169.45,0,1,0
4608,0.8,0,1,0
4609,,0,1,0
4610,38.3,0,1,0
4611,,1,0,0
4612,174.1,0,1,0
4613,,0,1,0
4614,,1,0,0
4615,,0,1,0
4616,3.1,0,1,0
4617,50.5,0,1,0
4618,,0,1,0
4619,169.25,0,1,0
4620,81.4,0,1,0
4621,186.9,0,1,0
4622,182.5,0,2,0
4623,189.6,1,0,0
4624,185.6,0,3,0
4625,,0,1,0
4626,,1,0,0
4627,,0,1,0
4628,167.3,0,1,0
4629,,1,0,0
4630,26.7,0,1,0
4631,28.25,0,1,0
4632,0.8,0,1,0
4633,772.5,0,1,0
4634,0.8,0,4,0
4635,773.4,0,1,0
4636,40.0,1,0,0
4637,771.0,0,1,0
4638,38.9,0,1,0
4639,39.4,0,1,0
4640,771.85,0,2,0
4641,772.0,0,1,0
4642,773.4,0,3,0
4643,771.7,0,2,0
4644,27.0,0,1,0
4645,773.7,0,1,0
4646,771.0,1,1,0
4647,44.3,0,2,0
4648,41.0,0,1,0
4649,4.8,0,1,0
4650,3.8,0,2,0
4651,1.5,0,1,0
4652,3.8,0,1,0
4653,0.8,0,2,0
4654,7.8,1,0,0
4655,0.8,0,1,0
4656,3.7,0,1,0
4657,4.4,0,1,0
4658,1.4,0,1,0
4659,537.0,0,1,0
4660,535.0,0,2,0
4661,0.0,0,1,0
4662,2.9,1,1,0
4663,0.4,0,3,0
4664,1.5,1,1,0
4665,,0,2,0
4666,,0,1,0
4667,,0,1,0
4668,,0,2,0
99944,,0,1,0
99945,,1,0,0
99946,,0,1,0
99947,,0,1,0
99948,,0,1,0
99949,,1,0,0
99950,,1,0,0
99951,,0,1,0
99952,,1,0,0
99953,,1,0,0
99954,,0,1,0
99955,,0,0,1
99956,0.7,0,3,0
99957,125.5,0,1,0
99958,,0,2,0
99959,,0,1,0
99960,,0,1,0
99961,,0,1,0
99962,,0,1,0
99963,,0,1,0
99964,,0,1,0
99965,7.5,0,1,0
99966,,0,2,0
99967,0.8,0,1,0
99968,,0,1,0
99969,5.3,0,2,0
99970,,0,1,0
99971,,0,1,0
99972,,0,1,0
99973,,0,1,0
99974,,0,2,0
99975,,0,1,0
99976,,0,2,0
99977,,0,1,0
99978,,2,0,0
99979,,0,2,0
99980,,1,1,0
99981,,0,2,0
99982,,0,2,0
99983,,0,3,0
99984,,0,3,0
99985,2.2,0,1,0
99986,,0,1,0
99987,,0,1,0
99988,,0,1,0
99989,,0,1,0
99990,,0,1,0
99991,,0,1,0
99992,,0,1,0
99993,,0,1,0
99994,8.4,0,1,0
99995,8.5,0,5,0
99996,,0,1,0
99997,,0,1,0
99998,,0,2,0
99999,684.1,0,1,0
100000,,1,0,0
100001,,0,2,0
100002,,0,1,0
100003,,0,1,0
100004,,0,0,1
100005,1.4,1,0,0
100006,547.2,0,1,0
100007,,1,0,0
100008,,0,0,1
100009,,0,1,0
100010,,0,1,0
100011,18.1,0,1,0
100012,90.8,0,1,0
100013,,0,1,0
100014,,0,1,0
100015,,0,1,0
100016,,0,1,0
100017,31.1,0,1,0
100018,,1,0,0
100019,,0,1,0
100020,,2,0,0
100021,,1,0,0
100022,,1,0,0
100023,,1,0,0
100024,,1,0,0
100025,,1,0,0
100026,,1,0,0
100027,,0,3,0
100028,,0,1,0
100029,,0,1,0
1709,49.8,0,1,0
1710,1.2,1,0,0
1711,5.8,0,0,1
1712,6.7,0,1,0
1713,10.2,0,1,0
1714,3.7,0,1,0
1715,3.8,0,1,0
1716,10.3,0,3,0
1717,,0,1,0
1718,8.5,0,2,0
1719,,0,1,0
1720,,0,1,0
1721,,0,1,0
1722,10.5,0,1,0
1723,9.5,0,2,0
1724,11.5,0,1,0
1725,13.7,0,2,0
1726,697.5,0,1,0
1727,,0,1,0
1728,535.4,0,3,0
1729,13.2,0,1,0
1730,,0,1,0
1731,696.9,0,1,0
1732,,0,1,0
1733,697.4,0,1,0
1734,701.8,0,1,0
1735,,0,1,0
1736,,0,2,0
1737,,0,2,0
1738,,0,1,0
1739,13.4,0,2,0
1740,,0,1,0
1741,,1,0,0
1742,,0,2,0
1743,532.3,0,1,0
1744,700.9,0,1,0
1745,,0,2,0
1746,534.0,0,3,0
1747,,0,1,0
1748,1.0,0,2,0
1749,1.0,1,0,1
1750,,0,1,0
1751,,0,1,0
1752,10.3,0,1,0
1753,,0,1,0
1754,698.45,0,4,0
1755,41.7,1,3,0
1756,43.5,0,1,0
1757,41.9,0,1,0
1758,44.0,0,1,0
1759,2.8,0,1,0
1760,29.1,0,1,0
1761,25.7,0,1,0
1762,453.7,0,2,0
1763,8.0,0,1,0
1764,,0,0,1
1765,9.5,0,1,0
1766,792.0,0,1,0
1767,5.0,1,0,0
1768,449.0,0,1,0
1769,445.0,0,2,0
1770,,0,1,0
1771,1.7,0,1,0
1772,451.3,0,2,0
1773,447.3,0,2,0
1774,3.1,0,1,0
1775,,0,1,0
1776,,0,2,0
1777,,0,1,0
1778,,0,1,0
1779,,0,1,0
1780,,0,1,0
1781,1.3,1,0,0
1782,,1,0,0
1783,456.0,1,0,0
1784,147.3,1,1,0
1785,,0,2,0
1786,,0,1,0
1787,,1,0,0
1788,,0,1,0
1789,,0,1,0
1790,,0,1,0
1791,792.2,0,1,0
1792,,0,1,0
1793,,0,1,0
1794,,0,1,0
1795,3.8,0,2,0
1796,,0,1,0
1797,,1,0,0
1798,,0,1,0
1799,,0,1,0
1800,,0,1,0
1801,,0,1,0
1802,1.3,0,1,0
1803,2.1,0,1,0
1804,0.8,0,1,0
1805,0.8,1,0,0
1806,153.4,0,1,0
1807,153.8,0,1,0
1808,,0,1,0
1809,,1,1,0
1810,,1,0,0
1811,,1,0,0
1812,,0,1,0
1813,,2,0,0
1814,151.5,0,1,0
1815,152.6,0,1,0
1816,153.4,0,2,0
1817,645.2,0,1,0
1818,1.5,0,2,0
1819,152.8,0,1,0
1820,152.5,0,3,0
1821,,0,1,0
1822,,0,1,0
1823,,0,1,0
1824,,0,1,0
1825,,0,1,0
1826,153.4,0,2,0
1827,,0,1,0
1828,,0,1,0
1829,,0,1,0
1830,153.4,0,1,0
1831,,0,1,0
1832,,0,1,0
1833,,0,1,0
1834,,0,1,0
1835,153.7,0,3,0
1836,153.0,0,1,0
1837,153.0,0,3,0
1838,,0,1,0
1839,,0,1,0
1840,,0,3,0
1841,,0,1,0
1842,153.7,0,1,0
1843,,0,1,0
1844,1.85,0,0,1
1845,,1,0,0
1846,,0,1,0
1847,,1,0,0
1848,153.6,0,2,0
1849,,0,1,0
1850,2.0,0,2,0
1851,,0,1,0
1852,,0,1,0
1853,,0,1,0
1854,,0,1,0
1855,153.7,0,1,0
1856,152.7,0,1,0
1857,,0,1,0
1858,,1,0,0
1859,154.6,0,1,0
1860,154.2,0,1,0
1861,1.3,0,1,0
1862,153.6,0,1,0
1863,152.7,0,1,0
1864,,1,0,0
1865,153.25,0,1,0
1866,2.17,1,0,0
1867,745.8,0,2,0
1868,0.0,0,1,0
1869,0.0,0,3,0
1870,8.9,1,5,0
1871,234.8,0,1,0
1872,5.19,0,1,0
1873,,0,0,1
1874,,1,0,0
1875,19.2,0,2,0
1876,,0,0,1
1877,238.8,0,2,0
1878,234.65,0,1,0
1879,15.2,0,2,0
1880,0.0,0,1,0
1881,,1,0,0
1882,,1,1,0
1883,,1,0,0
1884,,1,0,0
1885,230.0,0,1,0
1886,18.6,0,1,0
1887,14.7,0,1,0
1888,21.3,0,1,0
1889,14.5,0,1,0
1890,16.6,0,2,0
1891,13.0,0,1,0
1892,6.7,0,1,0
1893,5.6,0,1,1
1894,15.6,0,4,0
1895,9.15,0,1,0
1896,0.2,0,1,0
1897,0.5,0,1,0
1898,229.6,0,1,0
1899,0.0,0,1,0
1900,6.5,0,1,0
1901,18.7,0,1,0
1902,0.0,0,2,0
1903,0.4,0,2,0
1904,9.0,0,2,0
1905,11.8,0,1,0
1906,3.5,0,1,0
1907,235.6,0,3,0
1908,,2,0,0
1909,,1,0,0
1910,,1,0,0
1911,,1,0,0
1912,2.1,0,2,0
1913,,1,0,0
1914,,1,0,0
1915,,1,0,0
1916,,1,0,0
1917,,1,0,0
1918,,1,0,0
1919,,1,0,0
1920,,1,0,0
1921,,1,0,0
1922,,1,0,0
1923,0.0,0,2,0
1924,17.5,0,1,0
1925,,1,0,0
1926,0.8,0,1,0
1927,0.2,0,1,0
1928,230.6,0,1,0
1929,13.0,0,1,0
1930,16.8,0,1,0
1931,21.9,0,1,0
1932,13.0,0,2,0
1933,,2,1,0
1934,,1,0,0
1935,,0,3,0
1936,,1,0,0
1937,,1,0,0
1938,17.9,0,1,0
1939,0.0,0,2,0
1940,3.0,0,1,0
1941,10.5,0,1,0
1942,238.4,0,2,0
1943,234.2,0,1,0
1944,731.2,0,1,0
1945,9.3,0,1,0
1946,21.4,0,1,0
1947,234.7,0,1,0
1948,,1,0,0
1949,,1,0,0
1950,,1,0,0
1951,,1,0,0
1952,,0,0,1
1953,21.5,0,1,0
1954,,1,0,0
1955,1.9,0,1,0
1956,0.0,0,1,0
1957,0.35,0,2,0
1958,4.5,0,3,0
1959,9.5,0,1,0
1960,0.0,0,3,0
1961,8.5,0,2,0
1962,18.8,0,1,0
1963,6.0,0,1,1
1964,6.4,0,6,0
1965,21.3,0,2,0
1966,1.6,0,2,0
1967,0.4,0,2,0
1968,0.0,0,2,0
1969,4.0,0,2,0
1970,4.0,0,1,0
1971,239.0,0,1,0
1972,9.7,0,2,0
1973,,0,1,0
1974,0.0,0,1,0
1975,,0,1,0
1976,,0,1,0
1977,,0,1,0
1978,,0,1,0
1979,,0,1,0
1980,0.95,0,7,0
1981,0.8,0,1,0
1982,232.5,0,2,0
1983,0.1,0,1,0
1984,0.0,0,1,0
1985,,0,0,1
1986,13.0,0,1,0
1987,,0,0,1
1988,22.3,0,2,0
1989,,2,0,0
1990,,1,0,0
1991,,1,0,0
1992,,1,0,0
1993,,1,0,0
1994,,1,0,0
1995,,1,0,0
1996,,1,0,0
1997,,1,0,0
1998,,1,0,0
1999,,1,1,0
2000,,1,1,0
2001,,2,3,0
2002,,1,0,0
2003,,1,0,0
2004,,1,0,0
2005,,1,0,0
2006,,1,0,0
2007,,1,0,0
2008,,1,0,0
2009,,0,1,0
2010,235.2,0,1,0
2011,,0,0,1
2012,,1,0,0
2013,,1,0,0
2014,0.2,0,2,0
2015,9.0,0,1,0
2016,17.2,0,1,0
2017,15.9,0,1,0
2018,0.4,0,1,0
2019,3.3,0,2,0
2020,0.5,0,3,0
2021,7.8,0,2,0
2022,5.2,0,1,0
2023,,0,3,0
2024,0.0,1,0,0
2025,235.7,0,1,0
2026,16.15,0,4,0
2027,0.0,0,2,0
2028,0.1,0,1,0
2029,17.3,0,2,0
2030,0.0,0,1,0
2031,,0,1,0
2032,234.2,0,1,0
2033,,0,1,0
2034,12.2,0,5,0
2035,14.6,0,2,0
2036,12.3,0,1,0
2037,15.3,0,2,0
2038,6.5,0,3,0
2039,,0,1,0
2040,737.7,0,1,0
2041,0.1,0,1,0
2042,2.8,0,4,0
2043,6.9,0,2,0
2044,0.5,0,1,0
2045,737.5,0,2,0
2046,738.2,0,1,0
2047,739.0,0,1,0
2048,0.7,0,1,0
2049,2.5,0,1,0
2050,1.2,0,2,0
2051,12.8,0,1,0
2052,13.2,0,1,0
2053,737.7,0,1,0
2054,6.2,1,0,0
2055,5.3,1,1,0
2056,14.6,0,5,0
2057,156.5,0,1,0
2058,,0,1,0
2059,,0,1,0
2060,,0,1,0
2061,,0,1,0
2062,164.2,0,1,0
2063,156.0,0,1,0
2064,,0,1,0
2065,,0,1,0
2066,161.0,0,1,0
2067,,0,2,0
2068,155.8,1,0,0
2069,,0,1,0
2070,,0,1,0
2071,,0,1,0
2072,,0,1,0
2073,154.95,0,1,0
2074,155.3,0,2,0
2075,,1,0,0
2076,,0,1,0
2077,,0,1,0
2078,,0,1,0
2079,,0,1,0
2080,,1,0,0
2081,164.3,0,1,0
2082,638.2,0,3,0
2083,,0,1,0
2084,,0,1,0
2085,,0,1,0
2086,,1,0,0
2087,,0,1,0
2088,,0,4,0
2089,,0,2,0
2090,,0,1,0
2091,,0,2,0
2092,,0,1,0
2093,,0,1,0
2094,,0,1,0
2095,,0,1,0
2096,,0,1,0
2097,163.9,0,1,0
2098,21.7,0,1,0
2099,2.5,0,2,0
2100,154.9,0,1,0
2101,1.5,0,1,0
2102,13.2,0,1,0
2103,3.6,0,1,0
2104,0.0,0,4,0
2105,12.95,0,1,0
2106,7.0,0,1,0
2107,8.0,0,1,0
2108,2.4,0,3,0
2109,4.5,0,1,0
2110,6.3,0,1,0
2111,8.3,0,1,0
2112,12.8,1,0,0
2113,4.0,0,1,0
2114,12.6,0,1,0
2115,0.1,0,3,0
2116,3.3,0,1,0
2117,0.4,1,2,0
2118,4.0,0,1,0
2119,8.0,0,2,0
2120,19.5,0,1,0
2121,21.5,0,3,0
2122,18.5,0,2,0
2123,15.9,0,1,0
2124,22.7,0,1,0
2125,17.2,0,1,0
2126,27.7,0,2,0
2127,29.75,1,2,0
2128,8.1,0,1,0
2129,4.4,0,1,0
2130,9.5,0,2,1
2131,7.6,0,2,0
2132,5.4,0,1,0
2133,8.4,0,2,0
2134,9.99,0,3,0
2135,5.5,0,0,1
2136,,0,1,0
2137,26.6,0,1,0
2138,11.1,1,0,0
2139,35.65,0,0,1
2140,0.3,0,1,0
2141,2.0,0,2,0
2142,,0,1,0
2143,,0,1,0
2144,,0,1,0
2145,145.5,0,2,0
2146,145.5,0,1,0
2147,,0,1,0
2148,,0,1,0
2149,,0,1,0
2150,,0,2,0
2151,,0,1,0
2152,,0,1,0
2153,,0,1,0
2154,,0,1,0
2155,,0,1,0
2156,,1,0,0
2157,195.9,0,1,0
2158,,0,1,0
2159,,0,1,0
2160,,0,2,0
2161,,0,1,0
2162,,0,1,0
2163,,0,1,0
2164,,0,0,1
2165,145.0,0,0,1
2166,,1,0,0
2167,,0,1,0
2168,,0,1,0
2169,,0,1,0
2170,,0,2,0
2171,,0,1,0
2172,,0,1,0
2173,,0,1,0
2174,,0,1,0
2175,,0,1,0
2176,152.0,0,1,0
2177,,0,1,0
2178,152.0,0,1,0
2179,,0,1,0
2180,1.9,0,1,0
2181,,0,3,0
2182,,0,1,0
2183,,0,1,0
2184,,0,1,0
2185,,0,1,0
2186,,0,2,0
2187,,0,1,0
2188,,0,1,0
2189,,0,2,0
2190,,1,0,0
2191,,0,1,0
2192,,0,1,0
2193,,0,1,0
2194,,1,1,0
2195,,0,1,0
2196,148.0,0,1,0
2197,,0,1,0
2198,,0,1,0
2199,,0,2,0
2200,,0,1,0
2201,,0,1,0
2202,,0,1,0
2203,,0,1,0
2204,,0,1,0
2205,,0,1,0
2206,,1,0,0
2207,,0,1,0
2208,,0,1,0
2209,,0,1,0
2210,,0,1,0
2211,,0,2,0
2212,,0,2,0
2213,,0,1,0
2214,,0,1,0
2215,,0,2,0
2216,,0,1,0
2217,47.8,0,1,0
2218,,0,2,0
2219,,0,0,1
2220,47.4,0,1,0
2221,,1,1,0
2222,,0,1,0
2223,,0,1,0
2224,,1,0,0
2225,,0,2,0
2226,,0,1,0
2227,,0,1,0
2228,,0,2,0
2229,,0,1,0
2230,,0,1,0
2231,,0,2,0
2232,,0,1,0
2233,,1,2,0
2234,,0,1,0
2235,,0,1,0
2236,,0,2,0
2237,147.0,1,0,0
2238,,1,0,0
2239,,0,1,0
2240,651.6,0,1,0
2241,,0,1,0
2242,,0,2,0
2243,,0,1,0
2244,,0,1,0
2245,,0,1,0
2246,,0,2,0
2247,,0,1,0
2248,,0,2,0
2249,,1,0,0
2250,,0,1,0
2251,,0,1,0
2252,,0,1,0
2253,,0,1,0
2254,,0,1,0
2255,,0,1,0
2256,47.7,0,1,0
2257,,0,1,0
2258,146.1,0,1,0
2259,,0,1,0
2260,,0,1,0
2261,0.2,0,2,1
2262,,0,1,0
2263,,0,1,0
2264,,0,2,0
2265,,0,1,0
2266,,0,1,0
2267,,0,1,0
2268,,0,2,0
2269,,0,1,0
2270,,0,2,0
2271,,0,1,0
2272,137.9,0,2,0
2273,,0,1,0
2274,,0,1,0
2275,,0,1,0
2276,,0,1,0
2277,,0,2,0
2278,,0,1,0
2279,,0,2,0
2280,,0,1,0
2281,,0,1,0
2282,,0,1,0
2283,,0,1,0
2284,,0,2,0
2285,,0,2,0
2286,,0,5,0
2287,,0,1,0
2288,,0,1,0
2289,,0,1,0
2290,,0,1,0
2291,49.5,0,1,0
2292,648.0,0,1,0
2293,,0,1,0
2294,,0,1,0
2295,,0,1,0
2296,,0,1,0
2297,,0,1,0
2298,,0,1,0
2299,,0,2,0
2300,,0,1,0
2301,,0,1,0
2302,,1,0,0
2303,,0,1,0
2304,,0,1,0
2305,,0,1,0
2306,,0,1,0
2307,49.0,0,2,0
2308,,0,1,0
2309,,1,0,0
2310,,0,1,0
2311,,0,1,0
2312,,0,1,0
2313,,0,0,1
2314,,0,1,0
2315,,0,1,0
2316,0.7,0,2,0
2317,,1,0,0
2318,,0,1,0
2319,,0,1,0
2320,,0,1,0
2321,,0,1,0
2322,147.7,0,1,0
2323,,0,2,0
2324,,0,1,0
2325,,0,1,0
2326,,0,2,0
2327,,0,1,0
2328,147.5,0,1,0
2329,147.4,0,1,0
2330,,0,1,0
2331,146.8,0,1,0
2332,,0,1,0
2333,0.0,0,1,0
2334,,0,1,0
2335,,0,1,0
2336,,0,1,0
2337,,0,2,0
2338,,1,0,0
2339,,1,0,0
2340,147.5,0,1,0
2341,,1,0,0
2342,,0,3,0
2343,48.5,0,1,0
2344,,0,1,0
2345,146.9,0,3,0
2346,,0,2,0
2347,,0,1,0
2348,,2,0,0
2349,,0,1,0
2350,,0,1,0
2351,,0,1,0
2352,,0,1,0
2353,,0,1,0
2354,,0,0,1
2355,,0,1,0
2356,,0,1,0
2357,648.0,0,1,0
2358,,0,1,0
2359,,0,1,0
2360,,0,1,0
2361,,0,1,0
2362,149.2,0,1,0
2363,,0,1,0
2364,,0,1,0
2365,48.2,0,1,0
2366,,0,1,0
2367,,0,1,0
2368,,0,1,0
2369,,0,1,0
2370,,0,1,0
2371,,0,1,0
2372,,0,1,0
2373,,0,2,0
2374,,0,1,0
2375,,0,1,0
2376,,0,2,0
2377,147.9,0,2,0
2378,,0,1,0
2379,,1,0,0
2380,,1,0,0
2381,,1,0,0
2382,,0,1,0
2383,,0,2,0
2384,,0,1,0
2385,19.5,0,1,0
2386,27.2,0,4,0
2387,745.0,0,1,0
2388,745.0,0,1,0
2389,12.7,0,2,0
2390,7.5,0,1,0
2391,8.0,0,2,0
2392,1.0,0,1,0
2393,36.9,0,1,1
2394,21.5,0,1,0
2395,21.5,0,1,0
2396,0.2,0,1,0
2397,7.5,1,0,0
2398,8.5,1,0,0
2399,2.8,1,0,0
2400,624.3,0,1,0
2401,6.8,0,1,0
2402,621.0,1,0,0
2403,0.0,0,1,0
2404,,0,0,1
2405,1.6,1,1,0
2406,12.45,0,1,0
2407,10.7,1,0,0
2408,4.4,0,1,0
2409,6.8,0,2,0
2410,618.9,0,1,0
2411,621.0,0,4,0
2412,629.5,0,1,0
2413,179.8,0,1,0
2414,,0,1,0
2415,0.0,0,1,0
2416,10.0,0,1,0
2417,0.9,0,2,0
2418,,1,0,0
2419,,0,1,0
2420,9.5,0,2,0
2421,7.3,0,1,0
2422,9.5,0,1,0
2423,4.5,0,1,0
2424,6.0,0,1,0
2425,4.9,0,1,0
2426,45.9,0,1,0
2427,8.4,1,0,0
2428,3.2,1,0,0
2429,5.5,0,1,0
2430,,1,0,0
2431,169.7,0,1,0
2432,166.6,1,0,0
2433,167.7,1,0,1
2434,163.4,0,2,0
2435,,0,1,0
2436,,0,1,0
2437,,0,2,0
2438,,1,1,0
2439,2.6,0,1,0
2440,50.5,1,3,0
2441,51.0,0,1,0
2442,11.8,0,1,0
2443,13.4,0,1,0
2444,,0,1,0
2445,12.9,0,1,0
2446,,0,1,0
2447,,0,1,0
2448,0.5,0,1,0
2449,1.6,0,1,0
2450,,0,1,0
2451,2.1,0,1,0
2452,0.0,0,1,0
2453,1.8,0,1,0
2454,8.4,0,2,0
2455,,0,5,0
2456,,0,1,0
2457,,0,1,0
2458,,0,1,0
2459,,0,1,0
2460,,0,3,0
2461,,0,2,0
2462,,0,3,0
2463,,0,2,0
2464,,0,1,0
2465,,0,1,0
2466,,0,1,0
2467,,0,2,0
2468,,0,1,0
2469,,0,1,0
2470,,0,1,0
2471,,0,1,0
2472,3.8,0,1,0
2473,,0,2,0
2474,7.5,0,1,0
2475,0.1,0,1,0
2476,,0,2,0
2477,7.9,0,1,0
2478,128.75,1,0,0
2479,11.5,0,1,0
2480,1.0,0,1,0
2481,678.1,0,2,0
2482,127.8,0,1,0
2483,,0,1,0
2484,124.8,0,1,0
2485,1.1,0,2,0
2486,,1,0,0
2487,124.0,0,1,0
2488,120.3,1,2,0
2489,129.4,1,2,0
2490,120.8,0,1,0
2491,128.6,0,2,0
2492,125.1,0,1,0
2493,125.3,0,1,0
2494,674.2,3,4,3
2495,129.85,0,1,0
2496,674.2,1,2,0
2497,122.6,0,1,0
2498,130.6,0,1,0
2499,128.4,0,3,0
2500,1.95,0,1,0
2501,676.0,0,1,0
2502,127.2,0,2,0
2503,125.5,1,0,0
2504,125.5,0,1,0
2505,128.0,0,2,0
2506,6.0,1,0,0
2507,124.0,0,1,0
2508,126.7,0,2,0
2509,128.4,0,1,0
2510,129.5,4,0,1
2511,126.3,0,1,0
2512,122.9,0,1,0
2513,33.7,0,1,0
2514,35.5,0,1,0
2515,6.15,1,0,0
2516,0.8,0,1,0
2517,,0,2,0
2518,8.7,0,0,1
2519,,0,2,0
2520,,0,1,0
2521,17.9,0,1,0
2522,,0,1,0
2523,10.5,0,1,0
2524,469.4,1,0,0
2525,18.9,0,1,0
2526,0.0,0,1,0
2527,19.0,0,2,0
2528,8.6,0,1,0
2529,28.5,0,0,1
2530,25.2,0,1,0
2531,6.7,1,0,0
2532,736.5,0,1,0
2533,4.2,0,1,0
2534,736.5,0,1,0
2535,735.0,0,1,0
2536,736.2,0,3,0
2537,736.2,0,1,0
2538,1.5,0,2,0
2539,7.0,0,1,0
2540,730.0,0,1,0
2541,4.7,0,1,0
2542,2.0,0,3,0
2543,735.7,0,3,0
2544,735.0,0,1,0
2545,1.0,0,1,0
2546,1.2,0,2,0
2547,1.5,0,4,0
2548,733.5,1,1,0
2549,799.0,0,1,0
2550,804.0,0,1,0
2551,5.9,1,0,0
2552,1.8,0,0,1
2553,0.4,0,4,0
2554,798.12,0,2,0
2555,,0,1,0
2556,,0,1,0
2557,798.2,0,2,0
2558,,0,3,0
2559,798.1,0,1,0
2560,797.4,1,1,0
2561,804.0,0,1,0
2562,,0,1,0
2563,797.5,0,1,0
2564,21.8,0,1,0
2565,,0,1,0
2566,,0,2,0
2567,10.2,0,1,0
2568,,0,1,0
2569,,0,1,0
2570,,0,1,0
2571,,0,2,0
2572,,0,1,0
2573,537.9,0,1,0
2574,694.0,0,2,0
2575,,0,1,0
2576,695.3,0,2,0
2577,,0,1,0
2578,,0,1,0
2579,542.0,0,1,0
2580,694.0,0,1,0
2581,695.0,0,1,0
2582,15.35,0,1,0
2583,0.5,0,1,0
2584,711.0,0,2,0
2585,530.5,0,1,0
2586,,0,2,0
2587,705.65,0,5,0
2588,1.0,0,1,0
2589,0.0,0,1,0
2590,12.8,0,1,0
2591,10.5,0,1,0
2592,529.6,0,1,0
2593,0.0,0,2,0
2594,,0,1,0
2595,10.95,0,1,0
2596,707.4,0,2,0
2597,0.0,0,1,0
2598,730.0,0,1,0
2599,703.8,0,1,0
2600,0.15,0,1,0
2601,0.0,0,2,0
2602,530.8,0,3,0
2603,525.25,0,2,0
2604,710.98,0,2,0
2605,528.1,0,1,0
2606,709.5,0,1,0
2607,0.4,0,1,0
2608,1.7,0,1,0
2609,528.0,0,1,0
2610,0.2,0,1,0
2611,707.65,0,1,0
2612,706.2,0,2,0
2613,707.8,0,1,0
2614,8.7,0,1,0
2615,528.53,0,7,0
2616,16.3,0,3,0
2617,528.3,0,4,0
2618,725.4,0,1,0
2619,12.8,1,0,0
2620,707.25,0,4,0
2621,5.3,0,1,0
2622,,0,1,0
2623,,0,2,0
2624,,0,1,0
2625,,0,3,0
2626,,1,0,0
2627,,0,1,0
2628,,0,1,0
2629,6.5,0,2,0
2630,,1,0,0
2631,,0,1,0
2632,,0,1,0
2633,7.0,0,1,0
2634,,0,1,0
2635,,0,1,0
2636,,0,1,0
2637,5.5,0,2,0
2638,9.5,0,1,0
2639,,0,1,0
2640,,1,0,0
2641,,1,0,0
2642,7.5,0,1,0
2643,3.5,0,1,0
2644,12.5,0,1,0
2645,5.0,0,1,0
2646,8.9,0,2,0
2647,,0,1,0
2648,2.5,3,5,0
2649,,1,1,0
2650,4.9,2,0,1
2651,3.9,0,3,0
2652,3.5,0,1,0
2653,10.9,0,1,0
2654,1.7,0,1,0
2655,0.5,0,1,0
2656,,0,1,0
2657,,0,7,0
2658,0.2,0,1,0
2659,2.0,0,1,0
2660,737.9,0,1,0
2661,10.5,0,1,0
2662,,0,2,0
2663,,0,1,0
2664,,0,1,0
2665,2.5,0,3,0
2666,,0,1,0
2667,98.0,0,5,0
2668,,0,2,0
2669,1.1,0,1,0
2670,,0,1,0
2671,14.5,0,1,0
2672,6.8,0,1,0
2673,,0,1,0
2674,,0,2,0
2675,,0,1,0
2676,0.1,0,1,0
2677,,0,0,1
2678,30.3,0,3,0
2679,724.1,1,0,0
2680,,0,1,0
2681,,0,1,0
2682,30.0,0,1,0
2683,,0,1,0
2684,511.0,0,1,0
2685,,0,1,0
2686,,0,1,0
2687,,0,1,0
2688,,0,1,0
2689,,0,1,0
2690,,0,1,0
2691,,0,1,0
2692,,0,1,0
2693,,0,2,0
2694,,0,1,0
2695,,1,0,0
2696,,0,1,0
2697,518.5,0,2,1
2698,730.5,0,3,0
2699,7.4,0,1,0
2700,,0,1,0
2701,,0,1,0
2702,,0,2,0
2703,14.2,0,1,0
2704,,0,1,0
2705,,0,1,0
2706,,0,1,0
2707,,0,2,0
2708,,0,1,0
2709,,0,1,0
2710,,0,2,0
2711,23.9,0,1,0
2712,515.8,0,1,0
2713,,0,1,0
2714,2.0,0,1,0
2715,22.0,0,2,0
2716,,0,1,0
2717,4.6,0,1,0
2718,8.4,0,1,0
2719,,1,0,0
2720,,0,2,0
2721,4.2,0,1,0
2722,3.5,0,2,0
2723,,0,1,0
2724,712.3,0,1,0
2725,11.1,1,0,0
2726,,0,1,0
2727,714.8,0,3,0
2728,,1,1,0
2729,,0,1,0
2730,5.6,0,1,0
2731,,0,1,0
2732,2.8,0,4,0
2733,,0,2,0
2734,,0,1,0
2735,,0,1,0
2736,0.8,0,1,0
2737,,0,1,0
2738,,0,2,0
2739,,0,1,0
2740,14.85,0,3,0
2741,,0,1,0
2742,,0,2,0
2743,,0,1,0
2744,14.0,0,1,0
2745,,0,1,0
2746,,0,1,0
2747,,0,2,0
2748,,0,1,0
2749,,0,1,0
2750,14.3,0,1,0
2751,,0,1,0
2752,,0,1,1
2753,,0,1,0
2754,,0,1,0
2755,,0,1,0
2756,,0,1,0
2757,,0,1,0
